Sample in Buffer,Sample in Window,TRIGGER,trig[1:0],rxdatak[3:0],rxdata[31:0],DETECT/Q[1:0]
771,771,0,0,1,00007dfe,0
772,772,0,0,1,0000fbfe,0
773,773,0,0,0,000061d4,0
774,774,0,0,0,0000ff27,0
775,775,0,0,3,0000fefe,0
776,776,0,0,3,0000fefe,0
777,777,0,0,0,00008862,0
778,778,0,0,3,0000fefe,0
779,779,0,0,3,0000fbfe,0
780,780,0,0,1,000019fe,0
781,781,0,0,2,0000fe7a,0
782,782,0,0,1,0000d0fe,0
783,783,0,0,2,0000fe66,0
784,784,0,0,1,00007efe,0
785,785,0,0,2,0000fef8,0
786,786,0,0,3,0000fefe,0
787,787,0,0,3,0000fefe,0
788,788,0,0,2,0000fe0e,0
789,789,0,0,3,0000fefe,0
790,790,0,0,2,0000fe99,0
791,791,0,0,1,0000f0fe,0
792,792,0,0,1,000048fe,0
793,793,0,0,0,00003def,0
794,794,0,0,2,0000fb8d,0
795,795,0,0,1,000092fe,0
796,796,0,0,0,00003167,0
797,797,0,0,1,000090fe,0
798,798,0,0,3,0000fefe,0
799,799,0,0,3,0000fefe,0
800,800,0,0,2,0000fe41,0
801,801,0,0,0,00000437,0
802,802,0,0,2,0000fe7a,0
803,803,0,0,2,0000fe32,0
804,804,0,0,1,0000a8fe,0
805,805,0,0,0,0000a894,0
806,806,0,0,2,0000fecc,0
807,807,0,0,1,0000d7fe,0
808,808,0,0,1,0000fffe,0
809,809,0,0,3,0000fefe,0
810,810,0,0,2,0000fe11,0
811,811,0,0,0,00008808,0
812,812,0,0,3,0000fefe,0
813,813,0,0,0,0000c55b,0
814,814,0,0,3,0000fefe,0
815,815,0,0,0,00002bcd,0
816,816,0,0,2,0000fe48,0
817,817,0,0,0,0000508e,0
818,818,0,0,0,000039f8,0
819,819,0,0,1,000030fe,0
820,820,0,0,1,000007fe,0
821,821,0,0,2,0000fe18,0
822,822,0,0,2,0000fe41,0
823,823,0,0,3,0000fe9c,0
824,824,0,0,1,00003dfe,0
825,825,0,0,2,0000fe45,0
826,826,0,0,1,00001ffe,0
827,827,0,0,0,000064f1,0
828,828,0,0,0,0000f99c,0
829,829,0,0,1,00005afe,0
830,830,0,0,1,00002cfe,0
831,831,0,0,2,0000fe92,0
832,832,0,0,2,0000fe5d,0
833,833,0,0,1,0000f4fe,0
834,834,0,0,0,000088d0,0
835,835,0,0,1,00009bfe,0
836,836,0,0,3,0000fefe,0
837,837,0,0,2,0000feeb,0
838,838,0,0,1,00008cfe,0
839,839,0,0,3,0000fefe,0
840,840,0,0,2,0000fefc,0
841,841,0,0,1,000082fe,0
842,842,0,0,0,0000ea90,0
843,843,0,0,0,00008240,0
844,844,0,0,1,00001ffe,0
845,845,0,0,0,000086b3,0
846,846,0,0,3,0000fefe,0
847,847,0,0,2,0000fefa,0
848,848,0,0,0,00007f6b,0
849,849,0,0,3,0000fefe,0
850,850,0,0,2,0000fe94,0
851,851,0,0,0,0000eeb7,0
852,852,0,0,3,0000fefe,0
853,853,0,0,3,0000fefe,0
854,854,0,0,2,0000fea2,0
855,855,0,0,1,000024fe,0
856,856,0,0,0,0000d6fc,0
857,857,0,0,0,0000a218,0
858,858,0,0,1,0000acfe,0
859,859,0,0,0,0000b3f8,0
860,860,0,0,1,0000b4fe,0
861,861,0,0,2,0000fed2,0
862,862,0,0,2,0000feac,0
863,863,0,0,1,00008efe,0
864,864,0,0,1,000070fe,0
865,865,0,0,3,0000fefe,0
866,866,0,0,2,0000fe83,0
867,867,0,0,0,00007947,0
868,868,0,0,1,0000ebfe,0
869,869,0,0,1,00000efe,0
870,870,0,0,3,0000fefe,0
871,871,0,0,3,0000fefe,0
872,872,0,0,1,0000cefe,0
873,873,0,0,3,0000fefe,0
874,874,0,0,2,0000fe6a,0
875,875,0,0,2,0000fe3d,0
876,876,0,0,3,0000fefe,0
877,877,0,0,2,0000fe50,0
878,878,0,0,0,0000c77a,0
879,879,0,0,2,0000fe3f,0
880,880,0,0,1,0000e4fe,0
881,881,0,0,0,0000848d,0
882,882,0,0,3,0000fefe,0
883,883,0,0,0,0000bf58,0
884,884,0,0,3,0000fefe,0
885,885,0,0,2,0000fe15,0
886,886,0,0,3,0000fefe,0
887,887,0,0,3,0000fefe,0
888,888,0,0,0,00007f0f,0
889,889,0,0,3,0000fefe,0
890,890,0,0,3,0000fefe,0
891,891,0,0,0,00003a78,0
892,892,0,0,1,000074fe,0
893,893,0,0,1,0000d7fe,0
894,894,0,0,3,0000fefe,0
895,895,0,0,3,0000fefe,0
896,896,0,0,3,0000fefe,0
897,897,0,0,0,0000a059,0
898,898,0,0,2,0000fe70,0
899,899,0,0,0,000070fc,0
900,900,0,0,1,00004b5c,0
901,901,0,0,1,000060fe,0
902,902,0,0,3,0000fefe,0
903,903,0,0,0,0000dd57,0
904,904,0,0,3,0000fefe,0
905,905,0,0,1,00004cfe,0
906,906,0,0,1,0000bbfe,0
907,907,0,0,2,0000fe7e,0
908,908,0,0,3,0000fe5c,0
909,909,0,0,0,0000aa4f,0
910,910,0,0,0,0000102c,0
911,911,0,0,1,00000afe,0
912,912,0,0,1,000083fe,0
913,913,0,0,2,0000fe1d,0
914,914,0,0,0,0000489b,0
915,915,0,0,2,0000fed1,0
916,916,0,0,1,00006bfe,0
917,917,0,0,2,0000fea8,0
918,918,0,0,3,0000fefe,0
919,919,0,0,0,0000a6a2,0
920,920,0,0,3,0000fefe,0
921,921,0,0,0,00005b85,0
922,922,0,0,1,00006efe,0
923,923,0,0,1,000065fe,0
924,924,0,0,0,00005f00,0
925,925,0,0,0,0000ca1f,0
926,926,0,0,0,0000f32d,0
927,927,0,0,2,0000fe71,0
928,928,0,0,3,0000fefe,0
929,929,0,0,0,00000380,0
930,930,0,0,0,00003059,0
931,931,0,0,2,0000fe65,0
932,932,0,0,0,000024d9,0
933,933,0,0,1,00008dfe,0
934,934,0,0,0,0000f06b,0
935,935,0,0,2,0000fe26,0
936,936,0,0,1,00003ffe,0
937,937,0,0,2,0000fe6a,0
938,938,0,0,2,0000fedc,0
939,939,0,0,0,0000f9e2,0
940,940,0,0,1,0000bafe,0
941,941,0,0,1,000048fe,0
942,942,0,0,0,00009025,0
943,943,0,0,3,0000fefe,0
944,944,0,0,2,0000fe70,0
945,945,0,0,0,00003062,0
946,946,0,0,3,0000febc,0
947,947,0,0,3,0000fefc,0
948,948,0,0,3,0000fefe,0
949,949,0,0,1,0000b1fe,0
950,950,0,0,0,0000e95b,0
951,951,0,0,0,0000122c,0
952,952,0,0,2,0000fee8,0
953,953,0,0,1,0000a5fe,0
954,954,0,0,3,0000fefe,0
955,955,0,0,2,0000fee9,0
956,956,0,0,3,0000fefe,0
957,957,0,0,2,0000fe53,0
958,958,0,0,2,0000feaa,0
959,959,0,0,1,00009efe,0
960,960,0,0,0,0000ed85,0
961,961,0,0,1,0000f7fe,0
962,962,0,0,2,0000fefb,0
963,963,0,0,3,0000fefe,0
964,964,0,0,3,0000fefe,0
965,965,0,0,3,0000fefe,0
966,966,0,0,3,0000fefe,0
967,967,0,0,0,00005edd,0
968,968,0,0,2,0000fe18,0
969,969,0,0,3,0000fefc,0
970,970,0,0,2,0000fe93,0
971,971,0,0,2,0000fe42,0
972,972,0,0,2,0000fea9,0
973,973,0,0,3,0000fefe,0
974,974,0,0,3,0000fefe,0
975,975,0,0,0,000078a4,0
976,976,0,0,2,0000fe6e,0
977,977,0,0,2,0000fe03,0
978,978,0,0,3,0000fefe,0
979,979,0,0,1,00008efe,0
980,980,0,0,2,0000fe18,0
981,981,0,0,2,0000fe25,0
982,982,0,0,3,0000fefe,0
983,983,0,0,2,0000feb7,0
984,984,0,0,2,0000fe5d,0
985,985,0,0,2,0000fedd,0
986,986,0,0,3,0000fefe,0
987,987,0,0,1,000076fc,0
988,988,0,0,0,00004188,0
989,989,0,0,0,000030a6,0
990,990,0,0,1,000067fe,0
991,991,0,0,0,0000e51f,0
992,992,0,0,2,0000fe94,0
993,993,0,0,1,0000abfe,0
994,994,0,0,1,0000cffe,0
995,995,0,0,0,00003d0c,0
996,996,0,0,2,0000fe5b,0
997,997,0,0,2,0000fe22,0
998,998,0,0,2,0000feec,0
999,999,0,0,3,0000fefe,0
1000,1000,0,0,0,00007b99,0
1001,1001,0,0,1,000014fe,0
1002,1002,0,0,1,0000effe,0
1003,1003,0,0,0,0000541a,0
1004,1004,0,0,0,0000dd11,0
1005,1005,0,0,0,0000b062,0
1006,1006,0,0,0,00009f66,0
1007,1007,0,0,0,0000282a,0
1008,1008,0,0,1,00009ffe,0
1009,1009,0,0,2,0000fecf,0
1010,1010,0,0,2,0000fe9f,0
1011,1011,0,0,0,00008663,0
1012,1012,0,0,0,000077b2,0
1013,1013,0,0,2,0000fe1b,0
1014,1014,0,0,3,0000fefe,0
1015,1015,0,0,1,0000bbfe,0
1016,1016,0,0,2,0000fef2,0
1017,1017,0,0,3,0000fefe,0
1018,1018,0,0,1,00006efe,0
1019,1019,0,0,2,0000fec4,0
1020,1020,0,0,0,0000a217,0
1021,1021,0,0,3,0000fefe,0
1022,1022,0,0,1,000095fe,0
1023,1023,0,0,2,0000fe81,0
1024,1024,0,0,0,0000d167,0
1025,1025,0,0,1,0000bffe,0
1026,1026,0,0,1,0000b5fe,0
1027,1027,0,0,1,0000affe,0
1028,1028,0,0,3,0000fefe,0
1029,1029,0,0,0,00003db4,0
1030,1030,0,0,1,00007ffe,0
1031,1031,0,0,3,0000fefe,0
1032,1032,0,0,2,0000fe64,0
1033,1033,0,0,1,000029fe,0
1034,1034,0,0,1,00003bfe,0
1035,1035,0,0,1,0000dcfe,0
1036,1036,0,0,2,0000fef3,0
1037,1037,0,0,0,000082b4,0
1038,1038,0,0,1,000029fe,0
1039,1039,0,0,1,00009afe,0
1040,1040,0,0,3,0000fefe,0
1041,1041,0,0,0,0000906d,0
1042,1042,0,0,1,00001dfe,0
1043,1043,0,0,2,0000fe63,0
1044,1044,0,0,1,000093fe,0
1045,1045,0,0,0,0000e011,0
1046,1046,0,0,3,0000fefe,0
1047,1047,0,0,0,0000aa48,0
1048,1048,0,0,0,0000fcd6,0
1049,1049,0,0,2,0000fe58,0
1050,1050,0,0,3,0000fefe,0
1051,1051,0,0,0,00002fbc,0
1052,1052,0,0,2,0000fe8d,0
1053,1053,0,0,3,0000fefe,0
1054,1054,0,0,3,0000fefe,0
1055,1055,0,0,3,0000fefe,0
1056,1056,0,0,0,000021c8,0
1057,1057,0,0,0,0000cb95,0
1058,1058,0,0,3,0000fefe,0
1059,1059,0,0,1,00009afe,0
1060,1060,0,0,3,0000fefe,0
1061,1061,0,0,3,0000fefe,0
1062,1062,0,0,3,0000fefe,0
1063,1063,0,0,3,0000fefe,0
1064,1064,0,0,1,0000f0fe,0
1065,1065,0,0,1,000024fe,0
1066,1066,0,0,1,000070fe,0
1067,1067,0,0,1,0000d0fe,0
1068,1068,0,0,2,0000fecf,0
1069,1069,0,0,1,000053fe,0
1070,1070,0,0,0,00004f1b,0
1071,1071,0,0,1,0000dffe,0
1072,1072,0,0,2,0000f7b0,0
1073,1073,0,0,2,0000feb3,0
1074,1074,0,0,0,00003899,0
1075,1075,0,0,2,0000fe55,0
1076,1076,0,0,1,00007dfe,0
1077,1077,0,0,0,000009cd,0
1078,1078,0,0,0,000004aa,0
1079,1079,0,0,1,000070fe,0
1080,1080,0,0,3,00003cfe,0
1081,1081,0,0,0,000012d1,0
1082,1082,0,0,0,0000c201,0
1083,1083,0,0,1,000009fe,0
1084,1084,0,0,1,0000fffe,0
1085,1085,0,0,2,0000fe3f,0
1086,1086,0,0,3,0000fefe,0
1087,1087,0,0,1,0000f5dc,0
1088,1088,0,0,1,0000b4fe,0
1089,1089,0,0,2,0000fe63,0
1090,1090,0,0,2,0000fe44,0
1091,1091,0,0,1,0000f5fe,0
1092,1092,0,0,3,0000fefe,0
1093,1093,0,0,1,0000f6fe,0
1094,1094,0,0,2,0000fea1,0
1095,1095,0,0,3,0000fefe,0
1096,1096,0,0,3,0000fefe,0
1097,1097,0,0,3,0000fefe,0
1098,1098,0,0,1,00005ffe,0
1099,1099,0,0,0,0000099c,0
1100,1100,0,0,0,0000cd66,0
1101,1101,0,0,1,000057fe,0
1102,1102,0,0,0,0000829a,0
1103,1103,0,0,3,0000fefe,0
1104,1104,0,0,2,0000fe9b,0
1105,1105,0,0,2,0000fe8e,0
1106,1106,0,0,1,00006afe,0
1107,1107,0,0,2,0000fefa,0
1108,1108,0,0,2,0000feed,0
1109,1109,0,0,2,0000fe48,0
1110,1110,0,0,2,0000fe67,0
1111,1111,0,0,1,000069fe,0
1112,1112,0,0,2,0000fe5f,0
1113,1113,0,0,3,0000fefe,0
1114,1114,0,0,0,0000187b,0
1115,1115,0,0,3,0000fefe,0
1116,1116,0,0,0,0000e1e3,0
1117,1117,0,0,2,0000fe9c,0
1118,1118,0,0,0,0000d908,0
1119,1119,0,0,0,000049a4,0
1120,1120,0,0,3,0000fefe,0
1121,1121,0,0,0,0000c8c8,0
1122,1122,0,0,3,00007cfe,0
1123,1123,0,0,3,0000fefe,0
1124,1124,0,0,0,0000ab24,0
1125,1125,0,0,1,00007cfe,0
1126,1126,0,0,1,0000a7fe,0
1127,1127,0,0,1,000094fe,0
1128,1128,0,0,3,0000fefe,0
1129,1129,0,0,3,0000fefe,0
1130,1130,0,0,1,00003cfe,0
1131,1131,0,0,0,0000c46f,0
1132,1132,0,0,1,00007dfe,0
1133,1133,0,0,0,000036ec,0
1134,1134,0,0,2,0000feb3,0
1135,1135,0,0,3,0000fefe,0
1136,1136,0,0,0,00001bc4,0
1137,1137,0,0,1,000058fe,0
1138,1138,0,0,3,0000fefc,0
1139,1139,0,0,1,000006fe,0
1140,1140,0,0,2,0000fec8,0
1141,1141,0,0,3,0000fefe,0
1142,1142,0,0,0,00007c1e,0
1143,1143,0,0,3,0000fefe,0
1144,1144,0,0,2,0000fe68,0
1145,1145,0,0,3,0000fefe,0
1146,1146,0,0,0,00009a64,0
1147,1147,0,0,3,0000fefe,0
1148,1148,0,0,1,0000b7fe,0
1149,1149,0,0,1,000095fe,0
1150,1150,0,0,0,00002d33,0
1151,1151,0,0,0,000074ca,0
1152,1152,0,0,2,0000fe41,0
1153,1153,0,0,0,00006892,0
1154,1154,0,0,2,0000fe10,0
1155,1155,0,0,0,0000da84,0
1156,1156,0,0,3,0000fefe,0
1157,1157,0,0,0,00000fea,0
1158,1158,0,0,1,0000a0fe,0
1159,1159,0,0,3,0000fefe,0
1160,1160,0,0,3,0000fefe,0
1161,1161,0,0,1,00009dfe,0
1162,1162,0,0,1,0000e5fe,0
1163,1163,0,0,3,00003cfe,0
1164,1164,0,0,0,0000d00a,0
1165,1165,0,0,1,00001cdc,0
1166,1166,0,0,1,00009ffe,0
1167,1167,0,0,3,0000fefe,0
1168,1168,0,0,1,0000e8fe,0
1169,1169,0,0,0,00000879,0
1170,1170,0,0,1,0000f9fe,0
1171,1171,0,0,2,0000fe91,0
1172,1172,0,0,2,0000fe96,0
1173,1173,0,0,0,00000bd0,0
1174,1174,0,0,1,00001cfe,0
1175,1175,0,0,0,00003fd0,0
1176,1176,0,0,0,000067ee,0
1177,1177,0,0,0,0000d202,0
1178,1178,0,0,2,0000fe01,0
1179,1179,0,0,1,0000661c,0
1180,1180,0,0,0,0000a08c,0
1181,1181,0,0,2,0000fe7f,0
1182,1182,0,0,1,00000afe,0
1183,1183,0,0,0,0000f09a,0
1184,1184,0,0,2,0000fe68,0
1185,1185,0,0,0,0000a4f5,0
1186,1186,0,0,1,000012fb,0
1187,1187,0,0,2,0000fe46,0
1188,1188,0,0,1,00003dfe,0
1189,1189,0,0,3,0000fefe,0
1190,1190,0,0,2,0000fec8,0
1191,1191,0,0,2,0000fed0,0
1192,1192,0,0,0,0000028b,0
1193,1193,0,0,3,0000fbfe,0
1194,1194,0,0,1,000076fe,0
1195,1195,0,0,1,00002dfe,0
1196,1196,0,0,2,0000fe09,0
1197,1197,0,0,0,0000db17,0
1198,1198,0,0,2,0000fe7c,0
1199,1199,0,0,0,00006acd,0
1200,1200,0,0,2,0000feb0,0
1201,1201,0,0,0,00001825,0
1202,1202,0,0,0,00006f18,0
1203,1203,0,0,3,0000fefe,0
1204,1204,0,0,0,000040ef,0
1205,1205,0,0,1,0000ecfe,0
1206,1206,0,0,2,0000fea2,0
1207,1207,0,0,2,0000fe13,0
1208,1208,0,0,0,0000c577,0
1209,1209,0,0,2,0000fef6,0
1210,1210,0,0,1,00007afe,0
1211,1211,0,0,3,0000fefe,0
1212,1212,0,0,3,0000fefe,0
1213,1213,0,0,1,000026fe,0
1214,1214,0,0,3,0000fefe,0
1215,1215,0,0,0,0000fc48,0
1216,1216,0,0,1,000001fe,0
1217,1217,0,0,3,0000fefe,0
1218,1218,0,0,2,0000fece,0
1219,1219,0,0,1,000009fe,0
1220,1220,0,0,1,0000d0fe,0
1221,1221,0,0,2,0000feb2,0
1222,1222,0,0,3,0000fefe,0
1223,1223,0,0,2,0000fe67,0
1224,1224,0,0,3,0000fefe,0
1225,1225,0,0,2,0000fea2,0
1226,1226,0,0,0,000040ae,0
1227,1227,0,0,0,00001fba,0
1228,1228,0,0,1,000002fe,0
1229,1229,0,0,1,0000305c,0
1230,1230,0,0,2,0000fe15,0
1231,1231,0,0,0,00008766,0
1232,1232,0,0,1,000073fe,0
1233,1233,0,0,3,0000fefe,0
1234,1234,0,0,3,0000fefe,0
1235,1235,0,0,0,0000da40,0
1236,1236,0,0,3,0000fefe,0
1237,1237,0,0,2,0000fef3,0
1238,1238,0,0,2,0000fe83,0
1239,1239,0,0,3,0000fefe,0
1240,1240,0,0,0,0000c09c,0
1241,1241,0,0,2,0000fed8,0
1242,1242,0,0,1,000038fe,0
1243,1243,0,0,0,0000318c,0
1244,1244,0,0,2,0000feb7,0
1245,1245,0,0,2,0000fef8,0
1246,1246,0,0,3,0000fefe,0
1247,1247,0,0,1,000086fe,0
1248,1248,0,0,0,0000e2a6,0
1249,1249,0,0,3,0000fdfe,0
1250,1250,0,0,3,0000fefe,0
1251,1251,0,0,3,0000fefe,0
1252,1252,0,0,0,00002696,0
1253,1253,0,0,0,00005058,0
1254,1254,0,0,2,0000fe67,0
1255,1255,0,0,2,0000fe76,0
1256,1256,0,0,3,0000fefe,0
1257,1257,0,0,1,000096fe,0
1258,1258,0,0,2,0000feeb,0
1259,1259,0,0,3,0000fefe,0
1260,1260,0,0,3,0000fefe,0
1261,1261,0,0,3,0000fefe,0
1262,1262,0,0,1,00005dfe,0
1263,1263,0,0,3,0000fefe,0
1264,1264,0,0,3,0000fefe,0
1265,1265,0,0,1,000039fe,0
1266,1266,0,0,3,0000fefe,0
1267,1267,0,0,0,0000712f,0
1268,1268,0,0,1,000080fe,0
1269,1269,0,0,0,00004482,0
1270,1270,0,0,0,0000f882,0
1271,1271,0,0,2,0000feab,0
1272,1272,0,0,0,00001213,0
1273,1273,0,0,0,00003384,0
1274,1274,0,0,3,0000fefe,0
1275,1275,0,0,0,000019f4,0
1276,1276,0,0,2,0000fe4d,0
1277,1277,0,0,2,0000fe2e,0
1278,1278,0,0,0,00009beb,0
1279,1279,0,0,2,0000fec2,0
1280,1280,0,0,0,0000fd02,0
1281,1281,0,0,0,00003f87,0
1282,1282,0,0,1,00001cfe,0
1283,1283,0,0,1,0000d2fe,0
1284,1284,0,0,0,00007855,0
1285,1285,0,0,3,0000fefe,0
1286,1286,0,0,2,0000fec3,0
1287,1287,0,0,0,00007a1d,0
1288,1288,0,0,2,0000fe3c,0
1289,1289,0,0,1,00005bfe,0
1290,1290,0,0,1,0000ecfe,0
1291,1291,0,0,3,0000fefe,0
1292,1292,0,0,2,0000fe9e,0
1293,1293,0,0,3,00007cfe,0
1294,1294,0,0,1,000069fe,0
1295,1295,0,0,1,000097fe,0
1296,1296,0,0,2,0000fe93,0
1297,1297,0,0,2,0000fe0c,0
1298,1298,0,0,1,0000edfe,0
1299,1299,0,0,2,0000fed0,0
1300,1300,0,0,1,000007fe,0
1301,1301,0,0,0,00000f8d,0
1302,1302,0,0,1,000038fe,0
1303,1303,0,0,1,0000f1fe,0
1304,1304,0,0,0,0000d7de,0
1305,1305,0,0,0,0000c081,0
1306,1306,0,0,0,0000dedb,0
1307,1307,0,0,0,0000c87b,0
1308,1308,0,0,0,00006e80,0
1309,1309,0,0,0,0000f6c1,0
1310,1310,0,0,3,0000fefe,0
1311,1311,0,0,2,0000fe22,0
1312,1312,0,0,2,0000fe7b,0
1313,1313,0,0,2,00001c3f,0
1314,1314,0,0,0,0000e505,0
1315,1315,0,0,2,0000fe0f,0
1316,1316,0,0,3,0000fdfe,0
1317,1317,0,0,3,0000fefc,0
1318,1318,0,0,3,0000fefe,0
1319,1319,0,0,0,0000fac7,0
1320,1320,0,0,2,0000fe63,0
1321,1321,0,0,3,0000fefe,0
1322,1322,0,0,2,0000fea3,0
1323,1323,0,0,3,0000fefe,0
1324,1324,0,0,0,0000f898,0
1325,1325,0,0,1,00000dfe,0
1326,1326,0,0,0,00007878,0
1327,1327,0,0,2,0000fee2,0
1328,1328,0,0,3,0000fefe,0
1329,1329,0,0,3,0000fefe,0
1330,1330,0,0,3,0000fefe,0
1331,1331,0,0,2,0000fce3,0
1332,1332,0,0,1,00009bfe,0
1333,1333,0,0,3,0000fefe,0
1334,1334,0,0,0,00008bcc,0
1335,1335,0,0,1,0000dffe,0
1336,1336,0,0,0,0000703c,0
1337,1337,0,0,1,00008ffe,0
1338,1338,0,0,0,00000244,0
1339,1339,0,0,3,0000fefe,0
1340,1340,0,0,0,0000f3a1,0
1341,1341,0,0,1,00005ffe,0
1342,1342,0,0,1,000074fe,0
1343,1343,0,0,0,0000dd8e,0
1344,1344,0,0,1,00007cfe,0
1345,1345,0,0,0,0000f60a,0
1346,1346,0,0,3,0000fefe,0
1347,1347,0,0,1,000099fe,0
1348,1348,0,0,3,0000fefe,0
1349,1349,0,0,0,000001d8,0
1350,1350,0,0,2,0000fe67,0
1351,1351,0,0,2,0000fe72,0
1352,1352,0,0,1,00006ffe,0
1353,1353,0,0,1,0000fffe,0
1354,1354,0,0,1,000016fe,0
1355,1355,0,0,2,0000fe50,0
1356,1356,0,0,2,0000fef9,0
1357,1357,0,0,2,0000fe78,0
1358,1358,0,0,3,0000fefe,0
1359,1359,0,0,3,0000fefe,0
1360,1360,0,0,0,00006b09,0
1361,1361,0,0,0,0000407f,0
1362,1362,0,0,0,00005322,0
1363,1363,0,0,2,0000fef4,0
1364,1364,0,0,0,00004e67,0
1365,1365,0,0,0,0000108a,0
1366,1366,0,0,1,0000edfe,0
1367,1367,0,0,2,0000fef2,0
1368,1368,0,0,3,0000fefe,0
1369,1369,0,0,0,0000db29,0
1370,1370,0,0,0,0000b77a,0
1371,1371,0,0,0,000085ec,0
1372,1372,0,0,0,00001067,0
1373,1373,0,0,0,0000c648,0
1374,1374,0,0,2,0000fe16,0
1375,1375,0,0,0,0000eec5,0
1376,1376,0,0,3,0000fefe,0
1377,1377,0,0,0,00008608,0
1378,1378,0,0,0,0000bae3,0
1379,1379,0,0,0,0000667a,0
1380,1380,0,0,1,000045fe,0
1381,1381,0,0,3,0000fefe,0
1382,1382,0,0,2,0000fe0a,0
1383,1383,0,0,2,0000fe7a,0
1384,1384,0,0,1,0000dbfe,0
1385,1385,0,0,0,0000ba8c,0
1386,1386,0,0,3,0000fefe,0
1387,1387,0,0,2,0000fe72,0
1388,1388,0,0,3,0000fefe,0
1389,1389,0,0,2,0000fe82,0
1390,1390,0,0,1,000013fe,0
1391,1391,0,0,0,00003b64,0
1392,1392,0,0,0,0000f3ad,0
1393,1393,0,0,2,0000fe5f,0
1394,1394,0,0,0,0000e229,0
1395,1395,0,0,1,00001dfe,0
1396,1396,0,0,1,0000e5fe,0
1397,1397,0,0,2,0000fe76,0
1398,1398,0,0,2,0000fe3b,0
1399,1399,0,0,2,0000fe0d,0
1400,1400,0,0,3,0000fefe,0
1401,1401,0,0,2,0000fe6e,0
1402,1402,0,0,2,0000fe79,0
1403,1403,0,0,1,000082fe,0
1404,1404,0,0,1,000076fe,0
1405,1405,0,0,1,000083fe,0
1406,1406,0,0,1,0000113c,0
1407,1407,0,0,0,0000a9dd,0
1408,1408,0,0,2,0000fe3d,0
1409,1409,0,0,1,00002afe,0
1410,1410,0,0,0,00004cc0,0
1411,1411,0,0,3,0000fefe,0
1412,1412,0,0,1,0000f2fe,0
1413,1413,0,0,1,0000d7fe,0
1414,1414,0,0,0,0000b73c,0
1415,1415,0,0,1,0000bcfe,0
1416,1416,0,0,3,0000fefe,0
1417,1417,0,0,1,00005dfe,0
1418,1418,0,0,0,00008c30,0
1419,1419,0,0,1,000007fe,0
1420,1420,0,0,2,0000fe4a,0
1421,1421,0,0,3,0000fbfe,0
1422,1422,0,0,1,000094fe,0
1423,1423,0,0,0,0000ab23,0
1424,1424,0,0,0,00009403,0
1425,1425,0,0,2,0000fe70,0
1426,1426,0,0,2,0000fef8,0
1427,1427,0,0,1,00006efe,0
1428,1428,0,0,3,0000fefe,0
1429,1429,0,0,3,0000fefe,0
1430,1430,0,0,2,0000fefe,0
1431,1431,0,0,2,0000fea6,0
1432,1432,0,0,3,0000fefe,0
1433,1433,0,0,1,00006cfe,0
1434,1434,0,0,1,00007cfe,0
1435,1435,0,0,3,0000fefe,0
1436,1436,0,0,1,000075fe,0
1437,1437,0,0,3,0000fefe,0
1438,1438,0,0,2,0000fecb,0
1439,1439,0,0,1,000098fe,0
1440,1440,0,0,0,0000fb73,0
1441,1441,0,0,0,00005a5e,0
1442,1442,0,0,2,0000fed5,0
1443,1443,0,0,2,0000feab,0
1444,1444,0,0,1,00007b9c,0
1445,1445,0,0,2,0000fe06,0
1446,1446,0,0,1,000079fe,0
1447,1447,0,0,3,0000fefe,0
1448,1448,0,0,2,0000fef9,0
1449,1449,0,0,0,0000b0e9,0
1450,1450,0,0,0,0000f27b,0
1451,1451,0,0,1,000033fe,0
1452,1452,0,0,2,0000fe3a,0
1453,1453,0,0,3,0000fefe,0
1454,1454,0,0,1,000081fe,0
1455,1455,0,0,3,0000fefe,0
1456,1456,0,0,0,0000802f,0
1457,1457,0,0,3,0000fefe,0
1458,1458,0,0,1,000084fe,0
1459,1459,0,0,2,0000fef5,0
1460,1460,0,0,3,0000fefe,0
1461,1461,0,0,2,0000fe98,0
1462,1462,0,0,3,0000fefe,0
1463,1463,0,0,1,0000f8fe,0
1464,1464,0,0,1,0000d3fe,0
1465,1465,0,0,3,0000fefe,0
1466,1466,0,0,1,0000e6fe,0
1467,1467,0,0,0,0000d0cb,0
1468,1468,0,0,0,000010e3,0
1469,1469,0,0,1,0000a6fe,0
1470,1470,0,0,1,000045fe,0
1471,1471,0,0,2,0000fe82,0
1472,1472,0,0,3,0000fefe,0
1473,1473,0,0,3,0000fefe,0
1474,1474,0,0,3,0000fefe,0
1475,1475,0,0,3,0000fefe,0
1476,1476,0,0,0,000040d7,0
1477,1477,0,0,3,0000fefe,0
1478,1478,0,0,1,000029fe,0
1479,1479,0,0,2,0000fefc,0
1480,1480,0,0,1,000011fe,0
1481,1481,0,0,1,0000221c,0
1482,1482,0,0,2,0000fe87,0
1483,1483,0,0,2,0000fe98,0
1484,1484,0,0,0,0000e9ef,0
1485,1485,0,0,3,0000fefe,0
1486,1486,0,0,3,0000fefe,0
1487,1487,0,0,1,00003bfe,0
1488,1488,0,0,0,00008067,0
1489,1489,0,0,0,0000ed50,0
1490,1490,0,0,2,0000fecc,0
1491,1491,0,0,2,0000fe0f,0
1492,1492,0,0,3,0000fefe,0
1493,1493,0,0,2,0000fe08,0
1494,1494,0,0,3,0000fefe,0
1495,1495,0,0,3,0000fefe,0
1496,1496,0,0,2,0000fe6d,0
